,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
asxwr_0000-00000000-00000144,0.00870377707231289,-0.03328507900459002,-0.10012589226830408,-0.05264364839580706,0.0051215165712345636,-0.0920079512902469,-0.04165501823323331,0.03473405569446481,0.015614448982727083,0.05507221032654046,0.018688684427926924,-0.05540443200734358,0.004718166265533326,0.06405729271505481,-0.0071446542389396505,-0.008757878087819257,-0.04692935687083506,-0.027168964487751326,-0.06355463901375381,0.010795093849311094,0.09111221049618107,-0.02406423310342882,0.05550296465594201,0.06472968918376926,-0.1476968195657327,0.11668138512534718,-0.025468596048501827,0.11032734434833641,0.1153592184567993,-0.023120796152669158,0.059185273489182996,0.08742580472633424,0.1935254455691992,-0.0799929834481079,0.005419113072637237,-0.09627435222412604,-0.08665729698045298,0.04647028073388296,0.02754025080447198,0.14590740747887054,0.13856505504788044,0.22708848330279696,-0.08860899227697179,-0.019859406157854583,-0.03524976984312509,-0.10174349862989975,-0.20072410685625539,-0.11767134225779279,0.08394864896658068,-0.037744635530360865,0.0061095940432188975,-0.023765870457651505,0.02800476072884757,0.06908420187419481,0.13001511198917617,0.010768917503696789,0.10071441920583434,0.05788223169821753,-0.16334494816019485,0.023904376226589117,0.06610745718553825,0.0434703534721883,-0.05257088402107014,0.027422672672185407,-0.02481012464249925,-0.007741194267640415,-0.0087472393830437,0.04570239105663153,0.08807956228331602,0.13022072886763328,0.06946185286574429,0.24607500314532377,0.10310900691512792,-0.023810629321039892,0.11457442772477164,-0.03814878709909098,0.0026641795146856995,0.02976563004905558,0.2109057890579926,0.13021878058530134,-0.10280874048687376,0.1440023499679719,-0.14219641234224717,-0.015303781753321805,-0.10953683947603007,0.0651489158281567,-0.03848054438034408,-0.025029010393035567,-0.028932634800353615,0.11429717147905422,0.036821562788753676,-0.05916770592337794,-0.05060803529854878,-0.040198623707029375,0.11341464930695899,0.044427395562012854,0.15839852378141156,0.05048239893805597,0.13027570472390884,0.03811654685153637,0.04339526044530322,-0.1578311720706498,-0.07626524431924821,-0.039134519346621474,-0.10181697723723133,-0.08385669125051866,-0.017909987350769367,0.0448172314367952,0.00617218673816885,-0.01365334229459622,-0.0659765600160241,-0.015103289515852138,0.0748094581463183,0.1237797125444121,0.11185078681082872,0.04392598581847097,-0.011610065366248931,0.030395992394186687,0.11519571281083145,0.11699058889729151,0.08707131912955474,-0.009935344531923915,0.021730005101233938,0.05121639205434921,-0.003750180271678575,-0.26626854761050084,-0.05127827867301876,-0.1183600017038644
asxwr_0000-00000024-00000168,0.017961610397966454,-0.021341866883438525,-0.04924107829196969,-0.028877597186077346,-0.015530686393191743,-0.07603110625531335,-0.026745954549435597,0.03732441966183395,0.010597800841542396,0.01645454048430445,0.05151659966011866,-0.027558674555916197,0.023313588262854824,0.057530956157923946,-0.03784012075737251,-0.016229652832408,-0.04501296732398008,0.027584369799419587,-0.06389809442526248,0.02001788344931779,0.08852182805032269,-0.03519418083329409,0.05874098451006718,0.04929045520347671,-0.1561449196898801,0.09037792457718367,-0.052485686899628306,0.13435352596781844,0.13647794246500816,-0.06503570268234274,0.08375009781905991,0.045564273886595036,0.2266870293133321,-0.061288833301431395,-0.01369614960356941,-0.0330224948221374,-0.06404790522893247,0.02513573903131265,0.013029774058127419,0.13003576179352597,0.13423784877717787,0.2163435067002832,-0.08401197061805046,-0.03896797511288695,-0.011490194913988429,-0.03781663547339222,-0.1530991543133597,-0.1361769291069356,0.067843736424505,-0.014566148705431835,-0.011320815209709022,-0.03401151001898415,0.07431072080057112,0.03456206616171487,0.17769164715456648,0.017921464325199258,0.08620927135566842,0.080477017903971,-0.17158207884138968,-0.01088360961271905,0.010891801268175239,-0.004865997986472213,-0.09814849182904463,-0.027345232501139922,-0.08923252883862874,0.025143029319948988,0.04017076758078717,0.0053132287819092315,0.08211006644881415,0.08180618633966845,0.07258609036284044,0.18565007710413134,0.06171509314132358,-0.03202779353312303,0.08725155181297543,-0.0476131183376651,-0.02555439030051185,-0.0389174171244854,0.19876870404724223,0.15671074307340707,-0.032017818135644624,0.09161635048031032,-0.21071892445159707,-0.051098326139534224,-0.05674883966149038,0.1085630314135849,-0.08102777479183669,0.04030818865757802,-0.032397771117516155,0.1138272815547558,0.05737211450463296,-0.1437707563885223,-0.11591807970579225,-0.08329569189534708,0.11774848864088033,0.04769735590916355,0.20289241830260468,0.00980896201061453,0.17604648127754416,0.00017050116107130846,-0.025077913259722865,-0.1462790321646959,0.022876652777154855,0.017842750262237823,-0.10763969134944748,-0.17481954673245204,-0.02789743614274675,0.06154261142719314,-0.08051685349207022,0.018355639316248853,-0.03483831427844593,-0.04034864095439188,0.07696391864708232,0.10507571846147182,0.09481469810248555,0.0934748678757365,0.04564847923589466,0.05443833178150474,0.08013806957488133,0.023689229931155055,0.13465598189330055,-0.008046285971309627,-0.02583628688070221,0.020643933396136325,0.00725653948643508,-0.20196659802062,-0.03422894739382305,-0.13815159433015547
asxwr_0000-00000048-00000192,0.02511284210122903,-0.048372739882638904,-0.06592877081568357,-0.014615110100926467,-0.009685261262397627,-0.07010490269482657,-0.027810534345853396,0.03434908117287442,0.034052844258690054,0.007675589160793525,0.02347480194309027,-0.005752595808902968,0.04467709152631934,0.0660280140704075,-0.03442603162757517,-0.02673895727399666,-0.07091856465798901,0.06045603321200847,-0.06132974417365195,0.016637588950086046,0.13049748657613675,-0.019012009171927205,0.0774268251588244,0.024587928054810686,-0.11790062039397398,0.07863662418690498,-0.03261041294812356,0.10720554719805654,0.12816604210817506,-0.09351777099678098,0.07589608104478154,0.028801213905521265,0.22788891111544193,-0.08313334456710192,-0.034407102234744316,-0.009201410799716604,-0.08319111388862936,0.004437856110600824,0.031669732944681665,0.11407527468736073,0.12411884690406304,0.20616350764570884,-0.09448714535830446,-0.056255332509922526,-0.008936241012223336,-0.03483470976516188,-0.16786195554350833,-0.16564997071189216,0.07559595466807653,-0.08676180346104896,0.015406919536237877,-0.013722512742640655,0.0527854759656962,0.008476506930298078,0.18741617240251754,0.038905521265944105,0.059512347677869955,0.076274767000087,-0.18053370805218485,-0.07273498667029715,-0.009528023302085678,0.06684850805643629,-0.10543669716180347,-0.05603471966008131,-0.033653809328981966,-0.005686910911615487,0.10655203737358229,0.03849544509914609,0.12740180939572807,0.08349435954981212,0.030781475982893946,0.17888363569465077,0.041800568148077484,0.019689778459533493,0.08509347710025399,-0.09227560986700818,-0.05083173504173696,-0.033352812088540164,0.14529685536063752,0.13093427852575104,-0.024489537534064285,0.09468942687646546,-0.1536983794163028,-0.033617016170574276,-0.01986022647554272,0.06200670820141188,-0.1392617866555665,0.11828758728458387,-0.03904326085801723,0.11724445379703946,0.010931159597281992,-0.1644513548178743,-0.13515530574963672,-0.03380928547530071,0.07384066625205819,0.0628504175859785,0.20605325463966215,-0.043394220625438094,0.17340964025046357,0.0003641098637245941,-0.039902154162308585,-0.13607846384442543,0.056858101679507354,-0.02316746356566385,-0.06835986377078716,-0.22315620097345912,-0.03664290483178643,0.06090205337552898,-0.07096496759049618,0.03215681413106437,0.05109617606818177,-0.062420320930242426,0.044279052971167424,0.12017138431075858,0.06352947277388213,0.10399875335821712,0.05118078738599583,0.048285608659264546,0.00012607484282798432,0.07439157672610341,0.14915417349232268,0.006088656685822682,-0.05652388213337782,0.09138849483003507,0.025923208897873046,-0.13089610800698623,0.021570484687338583,-0.0985547856827479
asxwr_0000-00000072-00000216,0.03261165487534728,-0.0432176049774765,-0.02631045285133358,0.012311744800309372,-0.008996010954563578,-0.043384537846481566,0.0031225645338871506,0.013714959324879244,0.032430934811041236,-0.012837541288919467,0.04301368777680919,-0.009212816426398167,0.04544511807239907,0.0563367025598329,-0.03906434916431814,-0.0068854213105689075,-0.041390194350135426,0.06815279674187942,-0.06584991299965541,-0.014340813886747286,0.13308326290434463,-0.031013433669069564,0.06826451052225134,0.017580413590558067,-0.11120931975813636,0.021745741933638776,-0.05149237565105416,0.10488072335909693,0.12662605987540854,-0.06597881681961969,0.0962146216299595,0.05538166024848861,0.22571414685089167,-0.051046244877771374,-0.07809369459176596,-0.046786302820434576,-0.13372890011488472,-0.013663597246114316,0.003368201353903475,0.08851658561533729,0.09172841518799836,0.1742058931662979,-0.13825903724653196,-0.057561231272129344,-0.003902992381670537,-0.022940394331437824,-0.14970293991784817,-0.13741061295971652,0.09431936582798865,-0.07997917602510857,0.012676183693731156,-0.04037548462119583,0.041136800364876235,0.008844653228211026,0.12945826668621205,0.0648308460446468,0.05349709355141538,0.09130266077471522,-0.16298117807005175,-0.05359237009366422,-0.04148784796540594,0.1157386738004369,-0.10088734506558437,-0.02746492328301939,-0.010525936834116548,-0.06584388839339048,0.09696687388377825,0.020919464347593893,0.13074523894098247,0.09575677812647107,0.019839929833874715,0.15500346697370126,0.08758005425906522,-0.0011939364866397559,0.06544337019557768,-0.14090059418546097,-0.04652672252854785,-0.0929446948281847,0.17093584953542293,0.09223509361640123,-0.01961479436344504,0.10094623922273847,-0.12243427540448429,-0.0517875676230757,-0.03812104567281473,0.13481493903070413,-0.11195987532117639,0.11743839985188843,-0.006221567173994311,0.08258705411958894,0.01658960570995453,-0.15546284639293473,-0.17528985876616793,0.0029847151246228812,0.07841771237561429,0.14800242020935572,0.21579373792944317,-0.13048560143046206,0.20338948414697494,0.030643460007392844,-0.03392806237412192,-0.11665208179180217,0.06425780630563742,0.0016123293063938318,0.03591261227227181,-0.180454610724871,-0.033532009781025995,0.13353350859492805,-0.08123527678820675,-0.034698628331648516,0.11943619612469467,-0.03634742653961375,0.09359923189985181,0.11518222222097442,0.014252213059612554,0.07800991558709255,-0.00445233285047652,0.05797834383300947,0.011363010423731813,0.05839371995531312,0.1682926746198422,-0.026476832099664737,-0.08752713969620937,0.052717241525724434,-0.019770464152963185,-0.04737363703545756,0.03741471876068377,-0.06121925917895673
asxwr_0000-00000096-00000240,0.049737531825674905,-0.036875850074026745,-0.006059446548165312,-0.01721038515254361,-0.014130768944834882,-0.019797886096722103,-0.010819216699361799,-0.0008147083927959213,0.01296694321792087,-0.011187876083923853,-0.007527530436551761,0.02411476887885165,0.0651049583556303,0.0669449580265105,-0.02800135735738495,0.031620175417441505,-0.009625306065004556,0.10068608101267904,-0.054878159304885606,-0.006488419223479843,0.14911264166034155,-0.026745650607491515,0.07190241258169551,0.011558621808742113,-0.11905237072248213,0.032991110735369034,-0.02217340824378999,0.13579258082011353,0.10268997947911719,-0.07114777213845996,0.08943149472182436,0.053256070386032806,0.19103530355501389,0.006565948368447254,-0.09372178485656268,-0.021606734107262292,-0.11463755064019195,-0.05062156806762797,0.04961455572712271,0.11949489022852652,0.06268145103165611,0.17663853189068465,-0.1738442077491069,-0.07442960152528534,-0.051096652308325906,0.026295495572131677,-0.16359726512949496,-0.1440930728904388,0.060627674374382504,-0.03468281424833281,0.04236734894732519,-0.01633792818002571,0.10558511242716438,0.02528234910794473,0.09452733123979062,0.07087728309396416,0.056385788168175556,0.0860777667233128,-0.13780385490035357,-0.048998924359406226,-0.027514476311164292,0.09163683827377991,-0.09639021282020005,-0.03408847025703645,-0.030150182145953518,-0.03775930889279008,0.06966725634181856,-0.02203211062942943,0.1651267729044301,0.07885509939793486,0.0703962795302407,0.12770606180289293,0.0480841453243293,-0.0812428869861429,0.11656846245613425,-0.12983336705133414,-0.06148871209820385,-0.16017585874568666,0.13373261220278482,0.15266848867092894,-0.021849959054732172,0.03371983874571207,-0.13151526403686423,-0.0029765785141973524,-0.03655904812591682,0.13966873333272803,-0.027473453670816227,0.08968143311071686,0.005398775932724529,0.08752770062992245,0.02059855757935107,-0.18589185644611433,-0.17398236391999558,-0.0511269145573755,0.06931030105956584,0.11994215847644693,0.24367048502153504,-0.14193455045407516,0.1727492073337036,-0.055395267117773886,0.008626578146441586,-0.06990805931495382,0.06873641164526877,0.0010409518782725207,0.004353917900394993,-0.21714664882612644,-0.07997877414510812,0.06104242701282886,-0.07693741715516288,-0.004598536727830624,0.09519300247243784,-0.02358750081918141,0.05996121512858168,0.09983723983715365,0.027964146512902962,0.024064626910575957,0.025795621333138632,0.013322906515157761,0.030739939654979568,0.1331577636318157,0.14814516675273048,-0.0797346487222217,-0.05582028608943919,0.07200671711902247,-0.01788762138450097,-0.05885798234116923,0.030100893514029902,-0.10422412939065087
asxwr_0000-00000120-00000264,0.06589582553241165,-0.04217680075083859,-0.00801535372517364,-0.00749709609752794,0.001757188625536845,-0.05217160130593553,-0.00810703932024955,0.027210018436855825,0.007215645677368086,-0.009000142796571445,-0.008774769793000908,0.013876558872197305,0.05196874951751927,0.06492456754886068,-0.0408224647948887,-0.0030409899900222925,-0.0060751584053276644,0.07674119170609742,-0.03534645951279974,0.010817423762900789,0.1361926795597788,-0.012052660152198056,0.04588991293314514,-0.004510447753754945,-0.09040151627850315,0.03793411487921598,0.01723431197321509,0.11477638801261993,0.06402373940491402,-0.06006722931110532,0.10104284879515224,0.07864573886778561,0.14827822208570043,0.022504353490701845,-0.09707964347959822,-0.04722803760788557,-0.10620286231046328,-0.05684038007093539,0.06069927703027947,0.10599370124442915,0.05077914533428312,0.1681344478267597,-0.14550072442179304,-0.09109670044309161,-0.04230051470288188,0.06524080543304814,-0.16413240729718884,-0.15204800674246763,0.08013515384879712,-0.03232167643986341,0.03174018492529171,-0.0491005258640728,0.12093359097607922,0.01949874085807809,0.07342958179568085,0.05132641603378325,0.05697578485210881,0.10103532826692783,-0.13088946548759375,-0.02504787792575323,-0.049913678233074334,0.08398093160737255,-0.10006549663208641,-0.028783539402047247,-0.06544467359970595,-0.02308174834715979,0.034738978007235834,-0.003345101310677646,0.14387754874223316,0.05630756143204103,0.07732086456477964,0.14259426220566088,0.02016998851318358,-0.0898724060294589,0.13611123723289953,-0.1791889442844482,-0.09688107916558784,-0.18462788280379241,0.0790336209520657,0.1956423007644152,-0.017397078607299058,0.03687713699706573,-0.12168059470878005,-0.03084998724018852,-0.04636780276401818,0.11158850473786053,-0.019500443896707433,0.17069219764485355,0.025248597191223052,0.04036738042307136,-0.005230598745096053,-0.18344693032750964,-0.14349715309197184,0.022057991302032738,0.06242045060344633,0.12194758332383795,0.24277816540034133,-0.1371844495214387,0.11867115550989335,-0.046150316087422864,-0.03143935132408414,-0.04056526727299093,0.07250843242457837,-0.01830495699808181,-0.03932586715295984,-0.2645271598770823,-0.11059927207166038,0.05488600728010632,-0.12708485536057895,-0.043231616849953206,0.0869158868904688,-0.052442028950915764,0.03892519618264494,0.10809572407157281,0.06250935381246027,0.05844983161168856,0.024491710485436833,0.010762294058396661,0.02864820796750995,0.09737122689390622,0.11411699045381207,-0.042817033460205246,-0.07926020966800303,0.09400929687156073,-0.007160118957353373,-0.0605079568312321,0.015026596462668726,-0.13044538989288304
asxwr_0000-00000144-00000288,0.06410628575608696,-0.06352096145592886,-0.00031250068226753864,-0.027149733387185748,-0.010473507463290321,-0.05678667518816026,-0.04501614990186853,0.05038457617015341,0.019857827278113017,0.0011959664866051558,-0.002734944534445878,0.03608995374518309,0.03282785516349724,0.077763036752747,-0.05353493366860228,0.009382965428754544,-0.02427581590174685,0.10562394013983382,-0.0282929559823666,0.008394821085412061,0.14600990396235086,-0.002769753097370938,0.058784407441603,-0.015260740626784458,-0.0962905310164427,0.008698962370338457,0.04214029064412141,0.11491944574181621,0.002237573654535167,-0.0664657715830216,0.12256768268065617,0.09473992247298407,0.11262285526377605,0.07203081506366084,-0.09621300689308572,-0.05689128074471946,-0.08402741027257159,-0.06173550152694316,0.024069385777058416,0.00659066843607923,0.07538345921474414,0.1289473162921978,-0.11373085287234966,-0.08197764498029285,-0.0789276561353018,0.12343487406874755,-0.13325038226229044,-0.1757681523787742,0.098689799072534,-0.01641069733434735,0.03273796265045378,-0.07300644273832592,0.12074259582810956,-0.01607661344128898,0.07551646530519897,0.055690121675751984,0.054289160953622455,0.08075614650258688,-0.15654722172164787,-0.018837669403799627,-0.05203009355370968,0.07231523384536889,-0.11093280041367883,-0.03167301736176277,-0.0888081739755501,-0.007419075763890394,0.018129280662073134,0.010018784150696652,0.10581095591860733,0.06385232896213956,0.08675997725761446,0.11131993463596601,-0.01901744606314625,-0.06169541718987696,0.10111364448542362,-0.14821795952670141,-0.12475578732478752,-0.16465992669775403,0.019911282669970883,0.19305942508820395,-0.02113558117025405,0.07105438745203674,-0.11298598283760684,0.013204974369071235,0.0043015492523673276,0.11560268194833923,-0.010637655183193963,0.18437451795420756,-0.016146208581570492,0.042649547284736015,-0.021936081847194967,-0.20869454776470234,-0.12663674749810622,0.008402208935273053,0.01735619484425793,0.2174452937195932,0.23701785515024432,-0.08699611397435579,0.1357961308402112,-0.039661092944790186,-0.07032714057430052,-0.08042161139793981,0.0765023677241231,0.021309133359052143,-0.03868083389179443,-0.25424355661666603,-0.1186832473096656,0.02792997812219285,-0.14491801047147998,-0.05979194349698317,-0.006958190773963731,-0.024888018833528678,0.06731945933409791,0.10201353897546708,0.06411116540549765,0.020997754134024344,0.07784168178418552,-0.02391844776820948,0.016602311028043246,0.10017769868598035,0.15507140196337266,-0.04515086490578616,-0.040345927764794315,0.10689346571499422,0.012713045738056683,-0.03811993235484875,-0.018456591720427747,-0.10113426500047125
asxwr_0000-00000168-00000312,0.06331236437168845,-0.07349556907228529,-0.013800660639813304,-0.02695298118612505,-0.020122523602487556,-0.033682068985640544,-0.052238641560933725,0.029994472128855715,0.03115468935286901,-0.030279604165014365,-0.03767602439104671,0.006828498670101136,0.0022757726202843904,0.05883261659864244,-0.025812611225219426,0.06206633926232305,0.0023539260658353095,0.0988224999479489,0.01753960031767677,0.06329236232019658,0.1208770561637822,0.0077937413172548785,0.0192900187723578,0.024060426343183308,-0.09986354528781677,-0.0020582949410236934,0.07376376844668006,0.11032354198251865,-0.009029669130430231,-0.06179688896075575,0.15035061304210348,0.093595319026069,0.1064855785534276,0.06907948021386305,-0.04371920409032793,-0.1411009930204603,-0.10340352908318458,-0.09399476027136124,0.007158045407525475,0.057478100750980164,0.0961627019673499,0.105102613033022,-0.11975773549175485,-0.030350113712352328,-0.09325008306678996,0.18268217278479382,-0.1388783602156024,-0.16770635715404833,0.0949417357257323,-0.0386828627488152,0.07437958600337957,-0.08626482524732164,0.12421383501592688,0.02662249590954889,0.05195964003319872,0.06857215929865756,0.028848892143293652,0.09974048203348393,-0.09893392302892753,0.001247642016174296,0.01899852094676963,0.06111789626700963,-0.08560021561825674,0.03040682961348569,-0.05511140576978604,-0.049610786085751916,0.01894877651811869,0.0008591112590799424,0.09395382956868703,0.02190240354655763,0.06416856541343899,0.16659527760383283,0.01216385500267243,-0.058750721014058156,0.10188524400281478,-0.1410223251373522,-0.11489090959985612,-0.23168321545670667,0.036199497303913225,0.22699566800267246,-0.05669312502908393,0.09216429750791008,-0.12507678314486123,0.045875924941248605,-0.032059040568881446,0.08288135536202201,0.039131097804560554,0.1551707117308984,0.01961819738795587,0.04178398112824954,-0.0243343919614904,-0.14748546002749008,-0.1441332616908212,0.0011359152158449772,0.0336191333694656,0.21921204995517435,0.14207373341138543,-0.053843745068693355,0.1264918733587232,-0.027438799006118633,-0.08150103625246718,-0.08560212616208504,-0.007709928410849898,-0.006493328881895574,-0.07695797846536327,-0.16200702634118164,-0.11074446508112386,-0.027826929535519577,-0.08248019110146113,-0.07464731762650151,-0.05945397739824483,-0.07949361505451608,0.05579013009382896,0.1318375081105965,0.000443013360710442,-0.035563307752148596,0.10142110512988092,-0.06383656124635256,0.09932331478336996,0.17541923661301106,0.10762324520843998,-0.10991002473667395,-0.026661829997858003,0.14300208640566264,-0.023494053825526322,0.014689712464816118,-0.07349999794461573,-0.08772614888993555
asxwr_0000-00000192-00000336,0.06564023287176038,-0.07599240652414868,0.010280832298880226,-0.03760362760013155,-0.015214855549100873,-0.060699332288794046,-0.027765786536231143,0.028453176006158647,0.027881222330943835,-0.01990791969632176,-0.019985940794604085,0.0013605410533880607,0.008160101512229801,0.04580349790409933,-0.022488151657265264,0.037132677049972404,0.004528945081794841,0.0872068167437147,0.022026715613737414,0.06670561178213054,0.10836563558581568,-0.03309050884456331,0.02748509336077433,-0.00029627422490882086,-0.0659972799600666,0.010123818542522497,0.05651198474248403,0.09517235453462436,-0.021756796648688327,-0.03488383231261655,0.18455595902070765,0.1408386340554349,0.10016416494927245,0.06667056186516879,-0.03815519938475385,-0.11976146066440956,-0.10205563698699456,-0.1183670690548859,0.02496109125341179,0.02088012249451809,0.09115934834240301,0.09433698776533878,-0.13544261047154224,-0.004295775454193534,-0.020566404631248175,0.1918251303579564,-0.1056801398297789,-0.14971876887098012,0.08010420861946653,-0.007768563633023754,0.07393955631346937,-0.08046414288520068,0.08460334063476828,-0.0011402280170616154,0.0695999527880282,0.01972388821024892,0.05862285015938357,0.07462126973347592,-0.16016216294578592,0.009951810912458678,0.06118549476410298,0.002880096877645119,-0.09960949754361019,0.0021134539606516346,-0.11600635792446701,-0.0027730835982530187,0.0369867303540579,-0.005033436247662568,0.0764086270594835,0.012348734699316388,0.04303112293218142,0.16364255455883844,-0.017271527047478034,-0.06828739947486491,0.11942219068404161,-0.09525409690937185,-0.150159604777749,-0.20460299094209417,0.055672571522176036,0.23493859897600547,-0.03279020155378697,0.11319795494915144,-0.10340709377428782,0.032462732654132825,-0.07659959273952605,-0.01685410838363936,0.09877798473877372,0.14999850224061703,-0.018417671291093313,-0.002974387828097302,-0.0041402464754167175,-0.1745037452765146,-0.06545476209343261,-0.022936153319623002,-0.007034396741786555,0.22396200564504676,0.14541793290851715,0.000730422074662335,0.13562462288195964,0.01407154893822128,-0.048208352114790624,-0.08728373152470979,0.01941997812105806,-0.07985042289692904,-0.10745609291312747,-0.17889975437155103,-0.13469119517969322,-0.036693966678984155,-0.037457890728225564,-0.05812226188903256,-0.11653141396723597,-0.03739913897566716,0.12060588254196376,0.16883908001203918,-0.012524382412081859,0.008593150752994043,0.08678796724679652,-0.09007229908544294,0.07195462159161084,0.17034768711382375,0.07731017420893546,-0.1029397731362634,0.03942454404972044,0.13317081885173607,-0.025438249467120876,-0.021826636644868155,-0.08013165931831545,-0.10637560491300371
asxwr_0000-00000216-00000360,0.047504550982186367,-0.08765808889232549,-0.0013225689848719129,-0.01330019361051742,-0.03320064805991793,-0.032858029943414996,-0.01334097330536223,0.02634680318050071,0.03913278816235571,-0.00884578035247898,-0.013527472273055513,-0.03907441487956107,0.005200710374056271,0.05610855882023818,-0.04370400252781284,0.01591064543082793,-0.0035274986226489554,0.10767676268558704,0.049810641601334936,0.09185726453468539,0.07628628408196589,-0.04465933518708275,0.015005965660018182,0.013608190554558919,-0.07268467108199096,0.040636494815075856,0.09582248067216281,0.0962995666064169,0.0042047378294216824,-0.05632028003282251,0.12847597844562617,0.09050580419783714,0.12008039455275887,0.01010148534152854,0.0021151987724173085,-0.09830129964384646,-0.0454038098347444,-0.090864652334737,0.02597007755907839,0.008917166958037894,0.1335142049826248,0.13348243064951204,-0.08352572800333012,0.013779947408750956,0.015212982204265965,0.1757757095449507,-0.1017780021928309,-0.15055923051660006,0.10775741591329263,-0.04497969575917089,0.06560897384072485,-0.05586463655818083,0.07518547740311904,-0.018416905622807494,0.07431506728507282,-0.009620867412896819,0.022753890813259018,0.06066177278311063,-0.12074202690957829,0.031640461004520753,0.0639623478528503,-0.024574633899449225,-0.10196967348552878,-0.034602974912788,-0.13211991065049233,0.0462373350157045,0.1143362440498778,-0.019699596830979455,0.06561287277123086,-0.005060575403932668,0.004080328970306516,0.155200113710925,-0.059318446139772794,-0.08276793939800049,0.14554676237660238,-0.066712733774457,-0.1753885440832075,-0.19984796146007563,0.05292623210635318,0.28411835463364493,-0.05369536918049699,0.1216958328755757,-0.13463890051580657,-0.027826852925364437,-0.05631204319576961,-0.04657896546233488,0.1040428414550543,0.11826384608115537,-0.012588755150779975,0.007423243034292001,0.0048940845387426615,-0.14079733622477583,-0.08350737642935001,-0.03606456834854775,0.010299441416908852,0.18923554535213002,0.0783582376095348,0.056843005806441756,0.1406025343653763,0.015203556793098327,-0.09322995848592086,-0.12682166372991427,-0.028427830786112416,-0.07148000132814739,-0.1479244085925555,-0.1350884396650769,-0.12167143859044265,-0.021458903561620054,-0.07309142494959775,-0.05243918604001807,-0.1918676246885439,-0.08579395881199298,0.08256056639152083,0.1813992284015943,0.006421771464139951,0.058088677098428514,0.061740842454956216,-0.06573608785133536,0.04918844727558786,0.1528536803526974,0.020378078678597616,-0.08539122564185099,0.04112553043074299,0.0940076722925589,0.010491791901277985,-0.06150511937731479,-0.12208715412138899,-0.13656819146274476
